id,title,description,link,categories_id,categories_title,sources_id,sources_url,date,type,coordinates
EONET_5836,"Wildfire MB-NO084, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5836,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-19T00:00:00Z,Point,"[-101.6169, 57.2164]"
EONET_5645,"Wildfires - Lemhi County (Mud Lick Fire), Idaho, United States",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5645,8,Wildfires,PDC,http://emops.pdc.org/emops/?hazard_id=126821,2021-07-18T23:29:00Z,Point,"[-114.37901, 45.17826]"
EONET_5728,"Wildfire MB-EA151, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5728,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-18T00:00:00Z,Point,"[-95.5411, 51.9061]"
EONET_5739,"Wildfire MB-EA153, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5739,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-18T00:00:00Z,Point,"[-95.2328, 50.0664]"
EONET_5600,"Wildfire - S of Carson City, Nevada - United States",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5600,8,Wildfires,PDC,http://emops.pdc.org/emops/?hazard_id=126695,2021-07-17T10:43:00Z,Point,"[-119.830586901, 38.670339768]"
EONET_5625,"Wildfire MB-NO083, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5625,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-17T00:00:00Z,Point,"[-94.5611, 57.7175]"
EONET_5834,"Wildfire MB-NO077, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5834,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-17T00:00:00Z,Point,"[-101.6903, 56.9311]"
EONET_5835,"Wildfire MB-NO079, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5835,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-17T00:00:00Z,Point,"[-98.0678, 56.4281]"
EONET_5613,"Wildfire MB-NO073, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5613,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-16T00:00:00Z,Point,"[-101.5875, 56.0403]"
EONET_5614,"Wildfire MB-WE064, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5614,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-16T00:00:00Z,Point,"[-100.9611, 55.6261]"
EONET_5618,"Wildfire MB-EA145, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5618,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-16T00:00:00Z,Point,"[-96.5444, 51.6989]"
EONET_5619,"Wildfire MB-WE062, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5619,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-16T00:00:00Z,Point,"[-101.1478, 55.0983]"
EONET_5715,"Wildfire MB-EA150, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5715,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-16T00:00:00Z,Point,"[-96.5489, 51.8814]"
EONET_5806,"Wildfire MB-NO074, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5806,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-16T00:00:00Z,Point,"[-98.3178, 54.0622]"
EONET_5595,"Wildfires - Deschutes County (Darlene Fire), Oregon, United States",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5595,8,Wildfires,PDC,http://emops.pdc.org/emops/?hazard_id=126550,2021-07-15T16:42:00Z,Point,"[-121.46825, 43.62011]"
EONET_5596,"Wildfires - Klickitat County (Lyle Hill Fire), Washington, United States",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5596,8,Wildfires,PDC,http://emops.pdc.org/emops/?hazard_id=126549,2021-07-15T16:39:00Z,Point,"[-121.27131, 45.69798]"
EONET_5676,"Wildfire MB-WE058, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5676,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-15T00:00:00Z,Point,"[-99.8561, 53.04]"
EONET_5577,"Wildfires - British Columbia (Camsell Lake Fire), Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5577,8,Wildfires,PDC,http://emops.pdc.org/emops/?hazard_id=126488,2021-07-14T20:50:00Z,Point,"[-124.99338, 54.49261]"
EONET_5579,"Wildfires - Okanogan County (Cedar Creek/Varden/Delancy Fires), California, United States",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5579,8,Wildfires,PDC,http://emops.pdc.org/emops/?hazard_id=126476,2021-07-14T19:30:00Z,Point,"[-120.522, 48.57827]"
EONET_5617,"Wildfire MB-EA137, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5617,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-14T00:00:00Z,Point,"[-96.4683, 51.5628]"
EONET_5635,"Wildfire MB-EA134, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5635,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-14T00:00:00Z,Point,"[-96.1503, 51.5967]"
EONET_5636,"Wildfire MB-EA136, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5636,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-14T00:00:00Z,Point,"[-96.3456, 51.5567]"
EONET_5637,"Wildfire MB-EA140, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5637,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-14T00:00:00Z,Point,"[-96.0306, 52.0486]"
EONET_5692,"Wildfire MB-WE056, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5692,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-14T00:00:00Z,Point,"[-99.9256, 55.4947]"
EONET_5714,"Wildfire MB-EA133, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5714,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-14T00:00:00Z,Point,"[-95.9489, 51.4697]"
EONET_5833,"Wildfire MB-NO063, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5833,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-14T00:00:00Z,Point,"[-96.7706, 56.3928]"
EONET_5540,"Wildfire - NW of Spokane, Washington - United States",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5540,8,Wildfires,PDC,http://emops.pdc.org/emops/?hazard_id=126384,2021-07-13T10:42:00Z,Point,"[-118.910256697, 48.139651026]"
EONET_5567,"Wildfire MB-WE049, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5567,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-13T00:00:00Z,Point,"[-100.2364, 55.7997]"
EONET_5573,"Wildfire MB-WE055, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5573,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-13T00:00:00Z,Point,"[-100.1764, 55.3128]"
EONET_5642,"Wildfire MB-WE053, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5642,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-13T00:00:00Z,Point,"[-101.9572, 55.5531]"
EONET_5643,"Wildfire MB-WE054, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5643,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-13T00:00:00Z,Point,"[-100.1756, 55.3128]"
EONET_5690,"Wildfire MB-NO054, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5690,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-13T00:00:00Z,Point,"[-99.1333, 55.5333]"
EONET_5541,"Wildfire - Chile Chico Commune (Cypress Fire), Chile",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5541,8,Wildfires,PDC,http://emops.pdc.org/emops/?hazard_id=126338,2021-07-12T19:19:00Z,Point,"[-71.72344, -46.54211]"
EONET_5544,"Wildfires - British Columbia (Becker Lake Fire), Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5544,8,Wildfires,PDC,http://emops.pdc.org/emops/?hazard_id=126326,2021-07-12T17:43:00Z,Point,"[-119.20598, 50.26015]"
EONET_5549,"Wildfire - Mohave County (Elements Fire), Arizona, United States",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5549,8,Wildfires,PDC,http://emops.pdc.org/emops/?hazard_id=126321,2021-07-12T16:45:00Z,Point,"[-114.08793, 35.43096]"
EONET_5539,"Wildfire - Mariposa County (River Fire), California, United States",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5539,8,Wildfires,PDC,http://emops.pdc.org/emops/?hazard_id=126310,2021-07-12T14:44:00Z,Point,"[-119.84447, 37.33621]"
EONET_5563,"Wildfire MB-NO033, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5563,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-12T00:00:00Z,Point,"[-94.4486, 54.045]"
EONET_5566,"Wildfire MB-WE048, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5566,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-12T00:00:00Z,Point,"[-100.172, 55.7236]"
EONET_5640,"Wildfire MB-WE046, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5640,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-12T00:00:00Z,Point,"[-101.7236, 55.6108]"
EONET_5641,"Wildfire MB-WE047, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5641,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-12T00:00:00Z,Point,"[-99.5756, 55.0469]"
EONET_5659,"Wildfire MB-EA119, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5659,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-12T00:00:00Z,Point,"[-95.1706, 51.3367]"
EONET_5716,"Wildfire MB-NO045, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5716,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-12T00:00:00Z,Point,"[-96.1697, 56.3528]"
EONET_5538,"Wildfire MB-WE032, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5538,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-11T00:00:00Z,Point,"[-100.1897, 55.1775]"
EONET_5565,"Wildfire MB-WE038, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5565,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-11T00:00:00Z,Point,"[-101.7436, 55.1133]"
EONET_5638,"Wildfire MB-WE033, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5638,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-11T00:00:00Z,Point,"[-100.1031, 55.2594]"
EONET_5639,"Wildfire MB-WE042, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5639,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-11T00:00:00Z,Point,"[-100.0547, 54.4378]"
EONET_5658,"Wildfire MB-EA116, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5658,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-11T00:00:00Z,Point,"[-95.8317, 51.8658]"
EONET_5691,"Wildfire MB-WE037, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5691,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-11T00:00:00Z,Point,"[-99.6025, 54.7394]"
EONET_5805,"Wildfire MB-NO031, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5805,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-11T00:00:00Z,Point,"[-97.2069, 54.2069]"
EONET_5892,"Wildfire MB-WE036, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5892,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-11T00:00:00Z,Point,"[-99.6403, 54.6961]"
EONET_5847,"Wildfire MB-NO020, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5847,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-10T00:00:00Z,Point,"[-95.175, 53.0706]"
EONET_5532,"Wildfire MB-NO015, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5532,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-09T00:00:00Z,Point,"[-100.9508, 55.7856]"
EONET_5564,"Wildfire MB-WE029, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5564,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-09T00:00:00Z,Point,"[-100.9069, 54.415]"
EONET_5506,"Wildfires - Mendocino County (Broiler Fire), California, United States",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5506,8,Wildfires,PDC,http://emops.pdc.org/emops/?hazard_id=126051,2021-07-08T16:32:00Z,Point,"[-123.23517, 39.25635]"
EONET_5504,"Wildfires - Asotin County (Dry Gulch Fire), Washington, United States",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5504,8,Wildfires,PDC,http://emops.pdc.org/emops/?hazard_id=126050,2021-07-08T16:28:00Z,Point,"[-117.35373, 46.2923]"
EONET_5507,"Wildfires - British Columbia (Napier Lake Fire), Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5507,8,Wildfires,PDC,http://emops.pdc.org/emops/?hazard_id=126045,2021-07-08T16:18:00Z,Point,"[-120.30386, 50.40543]"
EONET_5508,"Wildfires - British Columbia (Bulkley Fire), Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5508,8,Wildfires,PDC,http://emops.pdc.org/emops/?hazard_id=126044,2021-07-08T16:08:00Z,Point,"[-126.14659, 54.40331]"
EONET_5521,"Wildfire MB-EA112, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5521,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-08T00:00:00Z,Point,"[-95.1589, 50.7411]"
EONET_5537,"Wildfire MB-WE024, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5537,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-08T00:00:00Z,Point,"[-99.9169, 53.9006]"
EONET_5488,"Wildfires - British Columbia (Churn Creek Protected Area Fire), Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5488,8,Wildfires,PDC,http://emops.pdc.org/emops/?hazard_id=125888,2021-07-06T19:52:00Z,Point,"[-122.2539, 51.44457]"
EONET_5490,"Wildfires - British Columbia (Si Lake Fire), Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5490,8,Wildfires,PDC,http://emops.pdc.org/emops/?hazard_id=125886,2021-07-06T19:48:00Z,Point,"[-121.09244, 51.48792]"
EONET_5492,"Wildfire - Spokane County (Andrus Fire), Washington, United States",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5492,8,Wildfires,PDC,http://emops.pdc.org/emops/?hazard_id=125866,2021-07-06T15:43:00Z,Point,"[-117.5498, 47.54926]"
EONET_5510,"Wildfire MB-WE022, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5510,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-07-04T00:00:00Z,Point,"[-100.5422, 52.1158]"
EONET_5469,"Wildfire - Wasco County (Sunset Fire), Oregon, United States",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5469,8,Wildfires,PDC,http://emops.pdc.org/emops/?hazard_id=125784,2021-07-02T17:45:00Z,Point,"[-121.11953, 45.57376]"
EONET_5471,"Wildfires - British Columbia (Merry Creek Fire), Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5471,8,Wildfires,PDC,http://emops.pdc.org/emops/?hazard_id=125781,2021-07-02T17:34:00Z,Point,"[-117.67113, 49.27913]"
EONET_5472,"Wildfires - British Columbia (G80997  Fire), Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5472,8,Wildfires,PDC,http://emops.pdc.org/emops/?hazard_id=125780,2021-07-02T17:30:00Z,Point,"[-123.03998, 57.48322]"
EONET_5468,"Wildfires - British Columbia (C41102  Fire), Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5468,8,Wildfires,PDC,http://emops.pdc.org/emops/?hazard_id=125779,2021-07-02T17:25:00Z,Point,"[-120.87633, 51.58945]"
EONET_5519,"Wildfire MB-EA101, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5519,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-06-30T00:00:00Z,Point,"[-95.5394, 52.8214]"
EONET_5520,"Wildfire MB-EA102, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5520,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-06-30T00:00:00Z,Point,"[-95.4881, 52.7642]"
EONET_5481,"Wildfire MB-EA091, Manitoba, Canada",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5481,8,Wildfires,MBFIRE,http://www.gov.mb.ca/sd/fire/Fire-Statistic/2021/MBFIRE21.txt,2021-06-27T00:00:00Z,Point,"[-96.7283, 52.7189]"
EONET_5387,Iceberg D29A,,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5387,15,Sea and Lake Ice,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-06-11T00:00:00Z,Point,"[21.67, -69.77]"
EONET_5388,Iceberg D29B,,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5388,15,Sea and Lake Ice,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-06-11T00:00:00Z,Point,"[22.16, -69.96]"
EONET_5389,Iceberg D29C,,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5389,15,Sea and Lake Ice,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-06-11T00:00:00Z,Point,"[22.15, -69.77]"
EONET_5390,Iceberg D30A,,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5390,15,Sea and Lake Ice,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-06-11T00:00:00Z,Point,"[18.59, -69.46]"
EONET_5391,Iceberg D30B,,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5391,15,Sea and Lake Ice,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-06-11T00:00:00Z,Point,"[19.7, -69.79]"
EONET_5358,Iceberg A76B,,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5358,15,Sea and Lake Ice,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2021-05-28T00:00:00Z,Point,"[-57.49, -75.09]"
EONET_5359,Iceberg A76C,,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5359,15,Sea and Lake Ice,NATICE,https://usicecenter.gov/Products/AntarcIcebergs,2021-05-28T00:00:00Z,Point,"[-57.04, -75.57]"
EONET_5202,"Merapi Volcano, Indonesia",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_5202,12,Volcanoes,SIVolcano,http://volcano.si.edu/volcano.cfm?vn=263250,2021-01-07T00:00:00Z,Point,"[110.446, -7.54]"
EONET_4768,"Suwanosejima Volcano, Japan",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_4768,12,Volcanoes,SIVolcano,http://volcano.si.edu/volcano.cfm?vn=282030,2020-07-12T00:00:00Z,Point,"[129.71, 29.63]"
EONET_4624,"Santa Maria Volcano, Guatemala",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_4624,12,Volcanoes,SIVolcano,http://volcano.si.edu/volcano.cfm?vn=342030,2020-03-18T00:00:00Z,Point,"[-91.552, 14.757]"
EONET_4561,"Semeru Volcano, Indonesia",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_4561,12,Volcanoes,SIVolcano,http://volcano.si.edu/volcano.cfm?vn=263300,2020-01-18T00:00:00Z,Point,"[112.922, -8.108]"
EONET_4440,Iceberg D28,,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_4440,15,Sea and Lake Ice,EO,https://earthobservatory.nasa.gov/images/145680/rifting-and-calving-on-the-amery-ice-shelf,2019-09-27T00:00:00Z,Point,"[72.21, -68.55]"
EONET_4431,Iceberg B47,,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_4431,15,Sea and Lake Ice,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2019-09-20T00:00:00Z,Point,"[-130.28, -74.27]"
EONET_4269,"Reventador Volcano, Ecuador",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_4269,12,Volcanoes,SIVolcano,http://volcano.si.edu/volcano.cfm?vn=352010,2019-07-10T00:00:00Z,Point,"[-77.65, -0.07]"
EONET_4156,"Sangay Volcano, Ecuador",,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_4156,12,Volcanoes,SIVolcano,http://volcano.si.edu/volcano.cfm?vn=352090,2019-03-26T09:19:10Z,Point,"[-78.341, -2.005]"
EONET_4129,Iceberg B38,,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_4129,15,Sea and Lake Ice,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2019-03-13T00:00:00Z,Point,"[-155.05, -77]"
EONET_4130,Iceberg B39,,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_4130,15,Sea and Lake Ice,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2019-03-13T00:00:00Z,Point,"[117.66, -65.55]"
